tradeoff_fraction,age_group,diet,id,growth_rate,grows_in_diet
0.6,60_plus,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,2.9583539064634548,True
0.6,60_plus,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,2.684016290421818,True
0.6,60_plus,western,Bacteroides_dorei_DSM_17855_AGORA1_03,1.213147265501378,True
0.6,60_plus,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.873020540857008,True
0.6,60_plus,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.7499571852863373,True
0.6,60_plus,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.6248656410525139,True
0.6,60_plus,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.27302917808605504,True
0.6,60_plus,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.24333437434179142,True
0.7,20_40,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.4290398137852378,True
0.7,20_40,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.35396959445287096,True
0.7,20_40,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.2864494681618597,True
0.7,20_40,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.2185967856134569,True
0.7,20_40,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.07517411955725514,True
0.7,20_40,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.06431611852583997,True
0.7,20_40,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.039527872688940716,True
0.7,20_40,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.5965352147448753,True
0.7,20_40,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.4207421080899538,True
0.7,20_40,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.33961352500219016,True
0.7,20_40,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.25848153276943703,True
0.7,20_40,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.08936089783638307,True
0.7,20_40,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.07368099494027137,True
0.7,20_40,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.047234782284517815,True
0.7,40_60,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.6274471810060855,True
0.7,40_60,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.6446263077619412,True
0.7,40_60,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.6407466036833817,True
0.7,40_60,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.1784314983096935,True
0.7,40_60,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.1724955240692394,True
0.7,40_60,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.8455324829113173,True
0.7,40_60,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.7096106464058662,True
0.7,40_60,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.7055715445027291,True
0.7,40_60,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.19679587862303355,True
0.7,40_60,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.18937954116003086,True
0.7,60_plus,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,3.034326403892974,True
0.7,60_plus,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,2.9896161650318684,True
0.7,60_plus,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,1.3510398738778506,True
0.7,60_plus,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.9728742391938281,True
0.7,60_plus,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.8361993516845005,True
0.7,60_plus,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.6953826657570055,True
0.7,60_plus,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.30419263303664457,True
0.7,60_plus,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.2712069765679662,True
0.7,60_plus,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,3.357521630998443,True
0.7,60_plus,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,3.1373466095671403,True
0.7,60_plus,western,Bacteroides_dorei_DSM_17855_AGORA1_03,1.418342777738468,True
0.7,60_plus,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.0212451526424537,True
0.7,60_plus,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.8764071463248706,True
0.7,60_plus,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.7301486126640476,True
0.7,60_plus,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.31932813146293904,True
0.7,60_plus,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.28448152107297414,True
0.8,20_40,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.4252402880573731,True
0.8,20_40,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.4285253154114924,True
0.8,20_40,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.34637842450050904,True
0.8,20_40,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.2632367506281823,True
0.8,20_40,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.09105913415982898,True
0.8,20_40,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.0752963383276453,True
0.8,20_40,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.04762746779980858,True
0.8,20_40,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.591453598586743,True
0.8,20_40,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.51733772456351,True
0.8,20_40,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.4173712047058935,True
0.8,20_40,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.3164860596146157,True
0.8,20_40,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.1097057254427813,True
0.8,20_40,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.08827916098608929,True
0.8,20_40,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.05791030454653145,True
0.8,40_60,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.6114296968505066,True
0.8,40_60,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.7634189698261703,True
0.8,40_60,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.7568981032118122,True
0.8,40_60,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.20932509789748127,True
0.8,40_60,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.20300047657491732,True
0.8,40_60,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.8302800245073723,True
0.8,40_60,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.8219460002684633,True
0.8,40_60,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.8161368335061767,True
0.8,40_60,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.22720038086195385,True
0.8,40_60,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.21861420425852568,True
0.8,60_plus,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,3.4207234490119585,True
0.8,60_plus,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,2.8600645241544704,True
0.8,60_plus,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,1.54473450545513,True
0.8,60_plus,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.1121932481618553,True
0.8,60_plus,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.9566667975721579,True
0.8,60_plus,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.795148405479417,True
0.8,60_plus,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.34791356352972425,True
0.8,60_plus,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.30993442931709797,True
0.8,60_plus,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,3.5926959309481727,True
0.8,60_plus,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,3.173880613962727,True
0.8,60_plus,western,Bacteroides_dorei_DSM_17855_AGORA1_03,1.6238180495955494,True
0.8,60_plus,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.169278642998302,True
0.8,60_plus,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,1.0021247802416842,True
0.8,60_plus,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.8358085962520504,True
0.8,60_plus,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.36569289825424656,True
0.8,60_plus,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.32571350622944417,True
0.9,20_40,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.4214286749306928,True
0.9,20_40,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.5033073321693454,True
0.9,20_40,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.40638302416184124,True
0.9,20_40,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.30792423003200525,True
0.9,20_40,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.10721192271860275,True
0.9,20_40,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.08692117136701488,True
0.9,20_40,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.05483148099325838,True
0.9,20_40,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.5867861245109716,True
0.9,20_40,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.6060897751753356,True
0.9,20_40,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.48846987539633996,True
0.9,20_40,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.3672695409983423,True
0.9,20_40,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.12880393216123767,True
0.9,20_40,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.1014917047552265,True
0.9,20_40,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.06717993567706025,True
0.9,40_60,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.5990189899004328,True
0.9,40_60,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.8540053824573735,True
0.9,40_60,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.8471334820533408,True
0.9,40_60,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.23437009407371512,True
0.9,40_60,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.2270566304221325,True
0.9,40_60,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.8180786572312764,True
0.9,40_60,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.9106483802084788,True
0.9,40_60,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.9047780317520345,True
0.9,40_60,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.25248187039603676,True
0.9,40_60,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.24215055431702912,True
0.9,60_plus,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,3.8462989896792803,True
0.9,60_plus,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,2.6851441532329234,True
0.9,60_plus,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,1.737527507371374,True
0.9,60_plus,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.2510206326053006,True
0.9,60_plus,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,1.0757159549643494,True
0.9,60_plus,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.894190152657108,True
0.9,60_plus,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.39131317257198567,True
0.9,60_plus,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.34868591120556225,True
0.9,60_plus,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,4.048013150032943,True
0.9,60_plus,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,2.9894274930308815,True
0.9,60_plus,western,Bacteroides_dorei_DSM_17855_AGORA1_03,1.829649678906323,True
0.9,60_plus,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.3172646202796177,True
0.9,60_plus,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,1.1283093589376298,True
0.9,60_plus,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.941686878796763,True
0.9,60_plus,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.4117525752474049,True
0.9,60_plus,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.3669662127876348,True
1.0,20_40,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.422967882291922,True
1.0,20_40,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.4728836973724574,True
1.0,20_40,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.38350576170450923,True
1.0,20_40,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.2881449362126856,True
1.0,20_40,high_fiber,Alistipes_shahii_WAL_8301_AGORA1_03,0.09983432009870585,True
1.0,20_40,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.08384622599089278,True
1.0,20_40,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.05221576420587621,True
1.0,20_40,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.5876048205926427,True
1.0,20_40,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,0.5905825391405379,True
1.0,20_40,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.4770854869235832,True
1.0,20_40,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,0.35688494918698727,True
1.0,20_40,western,Alistipes_shahii_WAL_8301_AGORA1_03,0.12507733222154446,True
1.0,20_40,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.10047207026430488,True
1.0,20_40,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.06472242266524657,True
1.0,40_60,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.5584102668030164,True
1.0,40_60,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,1.1506039054697568,True
1.0,40_60,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,1.1444956027335116,True
1.0,40_60,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.30736597556726747,True
1.0,40_60,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,0.30362417410593684,True
1.0,40_60,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,1.7823012188205856,True
1.0,40_60,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,1.173941796425209,True
1.0,40_60,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,1.1619060604245879,True
1.0,40_60,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,0.3261410992071329,True
1.0,40_60,western,Bacteroides_dorei_DSM_17855_AGORA1_03,0.31176391025670197,True
1.0,60_plus,high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1_03,4.26737080411778,True
1.0,60_plus,high_fiber,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,2.502733767375038,True
1.0,60_plus,high_fiber,Bacteroides_dorei_DSM_17855_AGORA1_03,1.9278617852909279,True
1.0,60_plus,high_fiber,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.3876011166365356,True
1.0,60_plus,high_fiber,Ruminococcus_torques_ATCC_27756_AGORA1_03,1.1933339085909542,True
1.0,60_plus,high_fiber,Alistipes_onderdonkii_DSM_19147_AGORA1_03,0.9917716601355843,True
1.0,60_plus,high_fiber,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.434154504867472,True
1.0,60_plus,high_fiber,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.3867580706378736,True
1.0,60_plus,western,Escherichia_coli_UTI89_UPEC_AGORA1_03,4.5017777355601,True
1.0,60_plus,western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,2.7958015640103007,True
1.0,60_plus,western,Bacteroides_dorei_DSM_17855_AGORA1_03,2.0361386929598595,True
1.0,60_plus,western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,1.4661217093862564,True
1.0,60_plus,western,Ruminococcus_torques_ATCC_27756_AGORA1_03,1.2545497019383864,True
1.0,60_plus,western,Alistipes_onderdonkii_DSM_19147_AGORA1_03,1.084780348733941,True
1.0,60_plus,western,Bacteroides_xylanisolvens_XB1A_AGORA1_03,0.4578358406184786,True
1.0,60_plus,western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,0.4079441596737381,True
