species,pathway,high_fiber_sum_abs_flux,western_sum_abs_flux,delta_high_fiber_minus_western,log2_fc_high_fiber_vs_western
Ruminococcus_torques_ATCC_27756_AGORA1_03,Respiration,0.19282016357141796,0.45380091286189955,-0.2609807492904816,-1.234803582000542
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Purine synthesis,0.0,0.29521907835059336,-0.29521907835059336,-28.137210721672695
Ruminococcus_torques_ATCC_27756_AGORA1_03,Lysine metabolism,0.5837897600627923,0.9076018257237984,-0.3238120656610062,-0.6366106047073861
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Glycerophospholipid metabolism,1.2583811856257174,1.5980770470443326,-0.3396958614186152,-0.3447679594818808
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Exchange/demand reaction,1.5449666215530509,1.9350306075983756,-0.3900639860453248,-0.3247807168184016
Bacteroides_dorei_DSM_17855_AGORA1_03,Sulfur metabolism,0.9461866238638184,1.3791318325500177,-0.43294520868619935,-0.5435637006985006
Bacteroides_dorei_DSM_17855_AGORA1_03,Pyrimidine synthesis,0.0,0.4474719525466734,-0.4474719525466734,-28.737222019694457
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Fatty acid oxidation,0.5200512056573172,0.971426751314419,-0.4513755456571018,-0.9014515328716622
Bilophila_wadsworthia_3_1_6_AGORA1_03,Miscellaneous,0.0,0.4665705421831335,-0.4665705421831335,-28.797519985098443
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Methionine and cysteine metabolism,2.30389814414323,2.7892745296056005,-0.4853763854623705,-0.2758129997364354
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Histidine metabolism,0.0,0.49342168753180216,-0.49342168753180216,-28.878245890321825
Bacteroides_dorei_DSM_17855_AGORA1_03,Pentose and glucuronate interconversions,0.029129999999999996,0.5573079700000001,-0.5281779700000001,-4.257897131858391
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Glycerophospholipid metabolism,0.11842103999999978,0.8702580739634479,-0.7518370339634481,-2.877517854329698
Parabacteroides_merdae_ATCC_43184_AGORA1_03,"Transport, extracellular",3259.0188658375464,3259.9355173789627,-0.9166515414162859,-0.00040572415881445534
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Starch and sucrose metabolism,0.0,0.919862459523019,-0.919862459523019,-29.776842922056325
Bilophila_wadsworthia_3_1_6_AGORA1_03,Terpenoid backbone biosynthesis,0.0,0.9331410843662664,-0.9331410843662664,-29.797519983552377
Bilophila_wadsworthia_3_1_6_AGORA1_03,Tyrosine metabolism,0.0,0.9331410843662675,-0.9331410843662675,-29.79751998355238
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Nucleotide interconversion,136.27261053676517,137.21498392690015,-0.9423733901349749,-0.009942409271694645
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Lysine metabolism,0.0,0.959022031346381,-0.959022031346381,-29.83698871885924
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Pyrimidine catabolism,0.0,0.9644044692844267,-0.9644044692844267,-29.84506309734982
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Nitrogen metabolism,0.0,1.0187830632737158,-1.0187830632737158,-29.924199736289133
Alistipes_shahii_WAL_8301_AGORA1_03,Purine synthesis,0.8784753371512882,1.982312533773984,-1.1038371966226959,-1.1741107477541712
Alistipes_shahii_WAL_8301_AGORA1_03,Nucleotide salvage pathway,0.5002453631899137,1.6040825598126844,-1.1038371966227707,-1.6810406002873328
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Urea cycle,0.0,1.108907496225446,-1.108907496225446,-30.046491877862653
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Respiration,10.994803271917107,12.141538267937817,-1.1467349960207098,-0.1431294243687912
Bacteroides_dorei_DSM_17855_AGORA1_03,Pentose phosphate pathway,0.25991407333333333,1.5658945276400231,-1.3059804543066897,-2.590880379787023
Bacteroides_dorei_DSM_17855_AGORA1_03,Pyrimidine catabolism,0.0,1.3424158576400202,-1.3424158576400202,-30.322184518266212
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Nucleotide interconversion,3.7158551035445537,5.21394722050127,-1.498092116956716,-0.48868173257954034
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Glyoxylate and dicarboxylate metabolism,0.11114626830301484,1.6126346619729215,-1.5014883936699066,-3.858888208449185
Alistipes_shahii_WAL_8301_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",2.713875239879985,4.336326883281268,-1.6224516434012832,-0.67611911474197
Bilophila_wadsworthia_3_1_6_AGORA1_03,"Valine, leucine, and isoleucine metabolism",0.89092859802272,2.799423253098801,-1.908494655076081,-1.6517479085173181
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Pyrimidine synthesis,0.0,1.9288089385688534,-1.9288089385688534,-30.845063096601844
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Valine, leucine, and isoleucine metabolism",0.44786348984494856,2.424415435410027,-1.9765519455650784,-2.4365059636412534
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Propanoate metabolism,0.0,2.1320499078398685,-2.1320499078398685,-30.98959406431272
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Unassigned,0.0,2.217814992450902,-2.217814992450902,-31.04649187721216
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",19.650976702679543,21.869876432414152,-2.218899729734609,-0.1543440491740359
Alistipes_shahii_WAL_8301_AGORA1_03,Citric acid cycle,1.765803083812592,3.988004220918233,-2.222201137105641,-1.175342468586927
Escherichia_coli_UTI89_UPEC_AGORA1_03,Arginine and proline metabolism,0.0,2.254126879038332,-2.254126879038332,-31.069921578036887
Escherichia_coli_UTI89_UPEC_AGORA1_03,beta-Alanine metabolism,0.0,2.254126879038332,-2.254126879038332,-31.069921578036887
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Pentose phosphate pathway,10.8165781456752,13.309205093607396,-2.4926269479321963,-0.2991802365195391
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Glyoxylate and dicarboxylate metabolism,0.0,2.6640639940690622,-2.6640639940690622,-31.31098159264914
Bacteroides_dorei_DSM_17855_AGORA1_03,Unassigned,0.0,2.668262599752028,-2.668262599752028,-31.313253512322632
Alistipes_onderdonkii_DSM_19147_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",0.0,2.68158479389702,-2.68158479389702,-31.320438727800223
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Alanine and aspartate metabolism,8.675969979540575,11.35833227198842,-2.682362292447845,-0.38865405532178865
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Pyrimidine catabolism,7.306714006112143,10.07681885606527,-2.7701048499531264,-0.463745622584137
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Sulfur metabolism,0.0,2.7892745296056,-2.7892745296056,-31.37724279066572
Bilophila_wadsworthia_3_1_6_AGORA1_03,Phenylalanine metabolism,0.0,2.799423253098803,-2.799423253098803,-31.38248248324283
Escherichia_coli_UTI89_UPEC_AGORA1_03,NAD metabolism,0.0,2.999999999999993,-2.999999999999993,-31.482315355188312
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Nucleotide interconversion,13.16654440310166,16.57498469139675,-3.4084402882950897,-0.33213078197686824
Escherichia_coli_UTI89_UPEC_AGORA1_03,Propanoate metabolism,0.0,3.5534165130664483,-3.5534165130664483,-31.726559658208256
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Tryptophan metabolism,0.0,3.876088351352352,-3.876088351352352,-31.851954310200515
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Cell wall biosynthesis,0.050522889689286005,4.018824220646222,-3.9683013309569355,-6.3136924809568535
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Fructose and mannose metabolism,1.3552143779384074,5.413384706650973,-4.058170328712565,-1.9980098312962615
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Alanine and aspartate metabolism,0.9847961720139156,5.088488632193969,-4.103692460180054,-2.369340154671995
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Unassigned,0.0,4.4740950423420465,-4.4740950423420465,-32.05894875792505
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Glutamate metabolism,0.6398468422100506,5.169342257490324,-4.529495415280273,-3.0141822040756754
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Butanoate metabolism,2.2412140349881566,7.752176702704704,-5.510962667716547,-1.7903210231934308
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Nucleotide salvage pathway,1.8579275517722746,7.765527653310088,-5.907600101537813,-2.063389709613848
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Pentose phosphate pathway,16.385941181985043,22.322398033187444,-5.936456851202401,-0.4460334788554597
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Aminosugar metabolism,0.22007428220587127,6.71031666764915,-6.4902423854432785,-4.930318376731929
Escherichia_coli_UTI89_UPEC_AGORA1_03,Respiration,2.0,8.7100956700312,-6.710095670031199,-2.122688564642889
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Cell wall biosynthesis,0.0,7.606137957608734,-7.606137957608734,-32.824516960506124
Escherichia_coli_UTI89_UPEC_AGORA1_03,Fatty acid synthesis,0.0,7.7521767027047055,-7.7521767027047055,-32.85195431001441
Escherichia_coli_UTI89_UPEC_AGORA1_03,Sulfur metabolism,1.1104264524785386,9.563374620186451,-8.452948167707913,-3.1064059483296167
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Fatty acid synthesis,2.9019347164757927,11.437479149526578,-8.535544433050784,-1.9786821437825768
Alistipes_shahii_WAL_8301_AGORA1_03,Pyrimidine synthesis,0.33556079188587407,9.065451173092024,-8.72989038120615,-4.755732757126708
Alistipes_shahii_WAL_8301_AGORA1_03,Sulfur metabolism,0.0,8.729890381206216,-8.729890381206216,-33.02331639260153
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Pentose phosphate pathway,16.956609470289905,25.885092177700173,-8.928482707410268,-0.6102737285353419
Escherichia_coli_UTI89_UPEC_AGORA1_03,Aminosugar metabolism,4.027108615855594,13.321554986073913,-9.294446370218319,-1.7259462044496816
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Alanine and aspartate metabolism,1.0,10.304835241989128,-9.304835241989128,-3.3652495322352096
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Folate metabolism,0.02258654074934498,9.424464140826084,-9.40187760007674,-8.704803386438979
Escherichia_coli_UTI89_UPEC_AGORA1_03,Butanoate metabolism,0.0,10.006303581743037,-10.006303581743037,-33.220190077121785
Bacteroides_dorei_DSM_17855_AGORA1_03,Exchange/demand reaction,0.0,10.113950324689032,-10.113950324689032,-33.23562754672295
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Arginine and proline metabolism,0.0,10.430167466029014,-10.430167466029014,-33.28004327086482
Escherichia_coli_UTI89_UPEC_AGORA1_03,Methionine and cysteine metabolism,1.1104264524785386,11.843424151339082,-10.732997698860544,-3.4149005034172353
Alistipes_shahii_WAL_8301_AGORA1_03,Glutamate metabolism,2.6803514816005323,14.23934533012242,-11.558993848521888,-2.409388715240004
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Glycolysis/gluconeogenesis,42.02957306051187,54.135705946855914,-12.106132886344042,-0.3651756557121399
Alistipes_shahii_WAL_8301_AGORA1_03,Pyrimidine catabolism,5.568068113900387,17.795341554298243,-12.227273440397855,-1.6762508584309246
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Pyruvate metabolism,80.05910073070383,93.10403449247409,-13.044933761770253,-0.21777827503187014
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Aminosugar metabolism,1.4370079567833962,15.212275915217464,-13.775267958434068,-3.4040960553306454
Parabacteroides_merdae_ATCC_43184_AGORA1_03,Citric acid cycle,1.279693684420102,17.045608543212346,-15.765914858792243,-3.7355296807904397
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Pyruvate metabolism,14.67619127180378,31.898256662481714,-17.222065390677933,-1.1199999662132487
Bacteroides_dorei_DSM_17855_AGORA1_03,Alanine and aspartate metabolism,3.752668297507312,21.89175156263775,-18.139083265130438,-2.5443987095194234
Bilophila_wadsworthia_3_1_6_AGORA1_03,Glycolysis/gluconeogenesis,61.265938184703295,83.29557766622645,-22.029639481523155,-0.443154695421102
Escherichia_coli_UTI89_UPEC_AGORA1_03,Alanine and aspartate metabolism,0.22490009081021373,22.746607526875252,-22.52170743606504,-6.660223334796579
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,"Transport, extracellular",80.03764860950727,102.98580984273819,-22.94816123323092,-0.3636948770727984
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Pyruvate metabolism,5.055997663411555,28.262357492027345,-23.20635982861579,-2.482814110326592
Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Lysine metabolism,0.7552972244433873,27.891288300591118,-27.13599107614773,-5.206626276712292
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",0.5849154928495448,27.898219550299114,-27.31330405744957,-5.575801037589466
Bacteroides_dorei_DSM_17855_AGORA1_03,Citric acid cycle,16.581185203042835,44.172179539567495,-27.59099433652466,-1.413590886790127
Parabacteroides_merdae_ATCC_43184_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",0.16317560000247133,31.112135622450555,-30.948960022448084,-7.574908265649011
Alistipes_shahii_WAL_8301_AGORA1_03,"Transport, extracellular",393.2251005139857,424.76327278231537,-31.538172268329674,-0.111303613350458
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Glutamate metabolism,8.619804989943493,43.68796193629157,-35.06815694634808,-2.3415086688221165
Escherichia_coli_UTI89_UPEC_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",50.92313857529699,91.11897041835003,-40.19583184305304,-0.8394301052259469
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Folate metabolism,0.5849154928495448,47.050085201210436,-46.46516970836089,-6.3298253200926995
Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Glycolysis/gluconeogenesis,24.35587261246227,73.76124667384505,-49.40537406138278,-1.5985933672021793
Alistipes_shahii_WAL_8301_AGORA1_03,Nucleotide interconversion,74.62783618830997,125.89100583691565,-51.26316964860568,-0.7543894534234528
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Alanine and aspartate metabolism,1.8579275517722755,64.16678263907593,-62.308855087303655,-5.1100604953661914
Escherichia_coli_UTI89_UPEC_AGORA1_03,Folate metabolism,13.947013220830302,77.77958659616256,-63.83257337533226,-2.479435367415348
Bacteroides_xylanisolvens_XB1A_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",44.139127361032116,108.49183584848014,-64.35270848744801,-1.2974564694039297
Bilophila_wadsworthia_3_1_6_AGORA1_03,Alanine and aspartate metabolism,17.179593378170637,110.86838938951237,-93.68879601134174,-2.690080290241632
Alistipes_shahii_WAL_8301_AGORA1_03,Alanine and aspartate metabolism,5.516583097063469,106.18957211500953,-100.67298901794605,-4.266723332765619
Escherichia_coli_UTI89_UPEC_AGORA1_03,"Transport, extracellular",136.6290273313576,246.1954277226536,-109.56640039129599,-0.8495399467352838
Bacteroides_xylanisolvens_XB1A_AGORA1_03,"Transport, extracellular",2220.9061344877173,2346.4307865263004,-125.5246520385831,-0.07931948595070379
Escherichia_coli_UTI89_UPEC_AGORA1_03,Pyruvate metabolism,28.315209604650303,162.65354995951682,-134.33834035486652,-2.522153195311472
Bacteroides_xylanisolvens_XB1A_AGORA1_03,Glycolysis/gluconeogenesis,344.9002907738613,556.0783362471965,-211.1780454733352,-0.6891087884978959
Bilophila_wadsworthia_3_1_6_AGORA1_03,"Transport, extracellular",165.632476375169,447.2061218955145,-281.5736455203455,-1.4329543607630766
