diet,species,status,exchange_id,uptake_bound,flux,uptake_flux,secretion_flux,abs_flux,metabolite_id,metabolite_formula,carbon_count,carbon_uptake_flux,in_diet_medium,at_uptake_bound,applied_exchanges,missing_exchanges
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1.03,optimal,EX_pydx(e),1.0,-0.0004636387917933794,0.0004636387917933794,0.0,0.0004636387917933794,pydx[e],C8H9NO3,8,0.003709110334347035,True,False,66,98
high_fiber,Bilophila_wadsworthia_3_1_6_AGORA1.03,optimal,EX_fe3(e),1.0,-0.00046363879179337934,0.00046363879179337934,0.0,0.00046363879179337934,fe3[e],Fe,0,0.0,True,False,66,98
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_ac(e),1.0,17.19643749774214,0.0,17.19643749774214,17.19643749774214,ac[e],C2H3O2,2,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_for(e),1.0,15.058607111873052,0.0,15.058607111873052,15.058607111873052,for[e],CH1O2,1,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_h(e),1.0,13.967590856864392,0.0,13.967590856864392,13.967590856864392,h[e],H,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_h2o(e),10.0,-10.0,10.0,0.0,10.0,h2o[e],H2O,0,0.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_nh4(e),,9.44771684707939,0.0,9.44771684707939,9.44771684707939,nh4[e],H4N,0,0.0,False,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_co2(e),,3.8278457945988826,0.0,3.8278457945988826,3.8278457945988826,co2[e],CO2,1,0.0,False,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_h2s(e),1.0,1.923452672322521,0.0,1.923452672322521,1.923452672322521,h2s[e],H2S,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_ppi(e),,1.0716378500103776,0.0,1.0716378500103776,1.0716378500103776,ppi[e],HO7P2,0,0.0,False,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_acgam(e),1.0,-1.0,1.0,0.0,1.0,acgam[e],C8H15NO6,8,8.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_acnam(e),1.0,-1.0,1.0,0.0,1.0,acnam[e],C11H18NO9,11,11.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_adn(e),1.0,-1.0,1.0,0.0,1.0,adn[e],C10H13N5O4,10,10.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_ala_D(e),1.0,-1.0,1.0,0.0,1.0,ala_D[e],C3H7NO2,3,3.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_ala_L(e),1.0,-1.0,1.0,0.0,1.0,ala_L[e],C3H7NO2,3,3.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_cgly(e),1.0,-1.0,1.0,0.0,1.0,cgly[e],C5H10N2O3S,5,5.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_chol(e),1.0,-1.0,1.0,0.0,1.0,chol[e],C5H14NO,5,5.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_cit(e),1.0,-1.0,1.0,0.0,1.0,cit[e],C6H5O7,6,6.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_cys_L(e),1.0,-1.0,1.0,0.0,1.0,cys_L[e],C3H7NO2S,3,3.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_dad_2(e),1.0,1.0,0.0,1.0,1.0,dad_2[e],C10H13N5O3,10,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_fum(e),1.0,-1.0,1.0,0.0,1.0,fum[e],C4H2O4,4,4.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_glyc3p(e),1.0,-1.0,1.0,0.0,1.0,glyc3p[e],C3H7O6P,3,3.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_nmn(e),1.0,-1.0,1.0,0.0,1.0,nmn[e],C11H14N2O8P,11,11.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_no2(e),1.0,-1.0,1.0,0.0,1.0,no2[e],NO2,0,0.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_no3(e),1.0,-1.0,1.0,0.0,1.0,no3[e],NO3,0,0.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_orn(e),1.0,-1.0,1.0,0.0,1.0,orn[e],C5H13N2O2,5,5.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_pi(e),1.0,-1.0,1.0,0.0,1.0,pi[e],HO4P,0,0.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_sel(e),1.0,-1.0,1.0,0.0,1.0,sel[e],O4Se,0,0.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_ser_L(e),1.0,-1.0,1.0,0.0,1.0,ser_L[e],C3H7NO3,3,3.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_tyr_L(e),1.0,-1.0,1.0,0.0,1.0,tyr_L[e],C9H11NO3,9,9.0,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_selni(e),,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,selni[e],SeO3,0,0.0,False,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_tma(e),,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,tma[e],C3H10N,3,0.0,False,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_nac(e),1.0,0.9885698745919732,0.0,0.9885698745919732,0.9885698745919732,nac[e],C6H4NO2,6,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_glyc(e),0.89982743,-0.89982743,0.89982743,0.0,0.89982743,glyc[e],C3H8O3,3,2.6994822899999997,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_ptrc(e),1.0,0.8951034287734116,0.0,0.8951034287734116,0.8951034287734116,ptrc[e],C4H14N2,4,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_phe_L(e),1.0,0.7696162458254927,0.0,0.7696162458254927,0.7696162458254927,phe_L[e],C9H11NO2,9,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_gly(e),0.45,-0.45,0.45,0.0,0.45,gly[e],C2H5NO2,2,0.9,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_dgsn(e),1.0,-0.33470432239282133,0.33470432239282133,0.0,0.33470432239282133,dgsn[e],C10H13N5O4,10,3.347043223928213,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_asn_L(e),0.225,-0.225,0.225,0.0,0.225,asn_L[e],C4H8N2O3,4,0.9,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_asp_L(e),0.225,-0.225,0.225,0.0,0.225,asp_L[e],C4H6NO4,4,0.9,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_thr_L(e),0.225,-0.225,0.225,0.0,0.225,thr_L[e],C4H9NO3,4,0.9,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_uri(e),1.0,-0.21489408567332324,0.21489408567332324,0.0,0.21489408567332324,uri[e],C9H12N2O6,9,1.9340467710599092,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_gln_L(e),0.18,-0.18,0.18,0.0,0.18,gln_L[e],C5H10N2O3,5,0.8999999999999999,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_glu_L(e),0.18,-0.18,0.18,0.0,0.18,glu_L[e],C5H8NO4,5,0.8999999999999999,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_pro_L(e),0.18,-0.18,0.18,0.0,0.18,pro_L[e],C5H9NO2,5,0.8999999999999999,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_val_L(e),0.18,-0.18,0.18,0.0,0.18,val_L[e],C5H11NO2,5,0.8999999999999999,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_arg_L(e),0.15,-0.15,0.15,0.0,0.15,arg_L[e],C6H15N4O2,6,0.8999999999999999,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_ile_L(e),0.15,-0.15,0.15,0.0,0.15,ile_L[e],C6H13NO2,6,0.8999999999999999,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_leu_L(e),0.15,-0.15,0.15,0.0,0.15,leu_L[e],C6H13NO2,6,0.8999999999999999,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_lys_L(e),0.15,-0.15,0.15,0.0,0.15,lys_L[e],C6H15N2O2,6,0.8999999999999999,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_metsox_S_L(e),1.0,-0.11500482430123336,0.11500482430123336,0.0,0.11500482430123336,metsox_S_L[e],C5H11NO3S,5,0.5750241215061668,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_trp_L(e),0.08181818,-0.08181818,0.08181818,0.0,0.08181818,trp_L[e],C11H12N2O2,11,0.89999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_his_L(e),0.15,-0.0677832167431318,0.0677832167431318,0.0,0.0677832167431318,his_L[e],C6H9N3O2,6,0.40669930045879077,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_arab_L(e),0.04736842,-0.04736842,0.04736842,0.0,0.04736842,arab_L[e],C5H10O5,5,0.2368421,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_drib(e),0.04736842,-0.04736842,0.04736842,0.0,0.04736842,drib[e],C5H10O4,5,0.2368421,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_rib_D(e),0.04736842,-0.04736842,0.04736842,0.0,0.04736842,rib_D[e],C5H10O5,5,0.2368421,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_xyl_D(e),0.04736842,-0.04736842,0.04736842,0.0,0.04736842,xyl_D[e],C5H10O5,5,0.2368421,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_indole(e),1.0,0.04145327186810058,0.0,0.04145327186810058,0.04145327186810058,indole[e],C8H7N,8,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_fru(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,fru[e],C6H12O6,6,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_fuc_L(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,fuc_L[e],C6H12O5,6,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_gal(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,gal[e],C6H12O6,6,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_glcn(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,glcn[e],C6H11O7,6,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_man(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,man[e],C6H12O6,6,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_mnl(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,mnl[e],C6H14O6,6,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_rmn(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,rmn[e],C6H12O5,6,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_cellb(e),0.01973684,-0.01973684,0.01973684,0.0,0.01973684,cellb[e],C12H22O11,12,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_lcts(e),0.01973684,-0.01973684,0.01973684,0.0,0.01973684,lcts[e],C12H22O11,12,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_malt(e),0.01973684,-0.01973684,0.01973684,0.0,0.01973684,malt[e],C12H22O11,12,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_tre(e),0.01973684,-0.01973684,0.01973684,0.0,0.01973684,tre[e],C12H22O11,12,0.23684207999999998,True,True,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_pnto_R(e),1.0,-0.011430125408025666,0.011430125408025666,0.0,0.011430125408025666,pnto_R[e],C9H16NO5,9,0.102871128672231,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_pydx(e),1.0,-0.0057150627040131905,0.0057150627040131905,0.0,0.0057150627040131905,pydx[e],C8H9NO3,8,0.045720501632105524,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_cu2(e),1.0,-0.005715062704013188,0.005715062704013188,0.0,0.005715062704013188,cu2[e],Cu,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_fe2(e),1.0,-0.005715062704013188,0.005715062704013188,0.0,0.005715062704013188,fe2[e],Fe,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_fe3(e),1.0,-0.005715062704013188,0.005715062704013188,0.0,0.005715062704013188,fe3[e],Fe,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_k(e),1.0,-0.005715062704013188,0.005715062704013188,0.0,0.005715062704013188,k[e],K,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_mg2(e),1.0,-0.005715062704013188,0.005715062704013188,0.0,0.005715062704013188,mg2[e],Mg,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_mn2(e),1.0,-0.005715062704013188,0.005715062704013188,0.0,0.005715062704013188,mn2[e],Mn,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_so4(e),1.0,-0.005715062704013188,0.005715062704013188,0.0,0.005715062704013188,so4[e],O4S,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_zn2(e),1.0,-0.005715062704013188,0.005715062704013188,0.0,0.005715062704013188,zn2[e],Zn,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_ca2(e),1.0,-0.005715062704013187,0.005715062704013187,0.0,0.005715062704013187,ca2[e],Ca,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_cl(e),1.0,-0.005715062704013187,0.005715062704013187,0.0,0.005715062704013187,cl[e],Cl,0,0.0,True,False,98,66
high_fiber,Escherichia_coli_UTI89_UPEC_AGORA1.03,optimal,EX_cobalt2(e),1.0,-0.005715062704013187,0.005715062704013187,0.0,0.005715062704013187,cobalt2[e],Co,0,0.0,True,False,98,66
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_for(e),1.0,17.262733513072845,0.0,17.262733513072845,17.262733513072845,for[e],CH1O2,1,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_ac(e),1.0,10.42221779949966,0.0,10.42221779949966,10.42221779949966,ac[e],C2H3O2,2,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_h2o(e),10.0,6.448273976636048,0.0,6.448273976636048,6.448273976636048,h2o[e],H2O,0,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_nh4(e),,6.387063473197225,0.0,6.387063473197225,6.387063473197225,nh4[e],H4N,0,0.0,False,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_but(e),,3.553802630711991,0.0,3.553802630711991,3.553802630711991,but[e],C4H7O2,4,0.0,False,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_gthrd(e),1.0,2.0000000000000013,0.0,2.0000000000000013,2.0000000000000013,gthrd[e],C10H16N3O6S,10,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_3mop(e),1.0,-1.0,1.0,0.0,1.0,3mop[e],C6H9O3,6,6.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_acgam(e),1.0,-1.0,1.0,0.0,1.0,acgam[e],C8H15NO6,8,8.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_acnam(e),1.0,-1.0,1.0,0.0,1.0,acnam[e],C11H18NO9,11,11.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_cgly(e),1.0,-1.0,1.0,0.0,1.0,cgly[e],C5H10N2O3S,5,5.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_dcyt(e),1.0,-1.0,1.0,0.0,1.0,dcyt[e],C9H13N3O4,9,9.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_fum(e),1.0,-1.0,1.0,0.0,1.0,fum[e],C4H2O4,4,4.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_gam(e),1.0,-1.0,1.0,0.0,1.0,gam[e],C6H14NO5,6,6.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_gthox(e),1.0,-1.0,1.0,0.0,1.0,gthox[e],C20H30N6O12S2,20,20.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_h(e),1.0,-1.0,1.0,0.0,1.0,h[e],H,0,0.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_ribflv(e),1.0,-1.0,1.0,0.0,1.0,ribflv[e],C17H20N4O6,17,17.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_ser_L(e),1.0,-1.0,1.0,0.0,1.0,ser_L[e],C3H7NO3,3,3.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_tyr_L(e),1.0,-1.0,1.0,0.0,1.0,tyr_L[e],C9H11NO3,9,9.0,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_rbflvrd(e),,0.995711178745278,0.0,0.995711178745278,0.995711178745278,rbflvrd[e],C17H22N4O6,17,0.0,False,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_cys_L(e),1.0,0.9803286374816558,0.0,0.9803286374816558,0.9803286374816558,cys_L[e],C3H7NO2S,3,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_ura(e),1.0,0.9780635249248273,0.0,0.9780635249248273,0.9780635249248273,ura[e],C4H4N2O2,4,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_phe_L(e),1.0,0.9224228793912576,0.0,0.9224228793912576,0.9224228793912576,phe_L[e],C9H11NO2,9,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_ile_L(e),0.15,0.904503788025253,0.0,0.904503788025253,0.904503788025253,ile_L[e],C6H13NO2,6,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_glyc(e),0.89982743,-0.89982743,0.89982743,0.0,0.89982743,glyc[e],C3H8O3,3,2.6994822899999997,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_gly(e),0.45,-0.45,0.45,0.0,0.45,gly[e],C2H5NO2,2,0.9,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_amp(e),1.0,-0.335485057525428,0.335485057525428,0.0,0.335485057525428,amp[e],C10H12N5O7P,10,3.35485057525428,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_hxan(e),1.0,0.29461758271786087,0.0,0.29461758271786087,0.29461758271786087,hxan[e],C5H4N4O,5,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_asn_L(e),0.225,-0.225,0.225,0.0,0.225,asn_L[e],C4H8N2O3,4,0.9,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_asp_L(e),0.225,-0.225,0.225,0.0,0.225,asp_L[e],C4H6NO4,4,0.9,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_thr_L(e),0.225,-0.225,0.225,0.0,0.225,thr_L[e],C4H9NO3,4,0.9,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_gln_L(e),0.18,-0.18,0.18,0.0,0.18,gln_L[e],C5H10N2O3,5,0.8999999999999999,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_glu_L(e),0.18,-0.18,0.18,0.0,0.18,glu_L[e],C5H8NO4,5,0.8999999999999999,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_ppa(e),,0.17453692436536078,0.0,0.17453692436536078,0.17453692436536078,ppa[e],C3H5O2,3,0.0,False,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_meoh(e),10.0,0.1442298,0.0,0.1442298,0.1442298,meoh[e],CH4O1,1,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_ala_L(e),1.0,-0.13080102668192403,0.13080102668192403,0.0,0.13080102668192403,ala_L[e],C3H7NO2,3,0.39240308004577207,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_leu_L(e),0.15,-0.11630102205897666,0.11630102205897666,0.0,0.11630102205897666,leu_L[e],C6H13NO2,6,0.69780613235386,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_btn(e),1.0,-0.1,0.1,0.0,0.1,btn[e],C10H15N2O3S,10,1.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_lys_L(e),0.15,-0.0874271975108794,0.0874271975108794,0.0,0.0874271975108794,lys_L[e],C6H15N2O2,6,0.5245631850652764,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_val_L(e),0.18,-0.08740002674761083,0.08740002674761083,0.0,0.08740002674761083,val_L[e],C5H11NO2,5,0.43700013373805413,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_metsox_S_L(e),1.0,-0.0852852176118974,0.0852852176118974,0.0,0.0852852176118974,metsox_S_L[e],C5H11NO3S,5,0.426426088059487,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_strch1(e),0.06818182,-0.06818182,0.06818182,0.0,0.06818182,strch1[e],C66H112O56,66,4.50000012,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_orn(e),1.0,-0.05437925770367998,0.05437925770367998,0.0,0.05437925770367998,orn[e],C5H13N2O2,5,0.2718962885183999,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_pro_L(e),0.18,-0.043492127325229876,0.043492127325229876,0.0,0.043492127325229876,pro_L[e],C5H9NO2,5,0.2174606366261494,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_fru(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,fru[e],C6H12O6,6,0.23684207999999998,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_gal(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,gal[e],C6H12O6,6,0.23684207999999998,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_man(e),0.03947368,-0.03947368,0.03947368,0.0,0.03947368,man[e],C6H12O6,6,0.23684207999999998,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_fe2(e),1.0,-0.029459575940131072,0.029459575940131072,0.0,0.029459575940131072,fe2[e],Fe,0,0.0,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_his_L(e),0.15,-0.022133098491263395,0.022133098491263395,0.0,0.022133098491263395,his_L[e],C6H9N3O2,6,0.13279859094758037,True,False,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_cellb(e),0.01973684,-0.01973684,0.01973684,0.0,0.01973684,cellb[e],C12H22O11,12,0.23684207999999998,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_malt(e),0.01973684,-0.01973684,0.01973684,0.0,0.01973684,malt[e],C12H22O11,12,0.23684207999999998,True,True,84,80
high_fiber,Faecalibacterium_prausnitzii_M21_2._AGORA1.03,optimal,EX_melib(e),0.01973684,-0.01973684,0.01973684,0.0,0.01973684,melib[e],C12H22O11,12,0.23684207999999998,True,True,84,80
