diet,connector_reaction,species,external_metabolite_id,external_metabolite_name,external_metabolite_formula,flux,uptake_from_shared_flux,secretion_to_shared_flux,carbon_count,carbon_uptake_from_shared_flux,carbon_secretion_to_shared_flux,abs_flux
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__ser_L_e_,Alistipes_shahii_WAL_8301_AGORA1_03,ser_L[e],L-serine,C3H7NO3,-1.762188330631173,1.762188330631173,0.0,3,5.286564991893519,0.0,1.762188330631173
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__asn_L_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,asn_L[e],L-asparagine,C4H8N2O3,1.6329275517722748,0.0,1.6329275517722748,4,0.0,6.531710207089099,1.6329275517722748
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__no2_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,no2[e],Nitrite,NO2,-1.5824923807380153,1.5824923807380153,0.0,0,0.0,0.0,1.5824923807380153
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__hxan_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,hxan[e],Hypoxanthine,C5H4N4O,-1.5444573308908576,1.5444573308908576,0.0,5,7.722286654454288,0.0,1.5444573308908576
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__gln_L_e_,Alistipes_shahii_WAL_8301_AGORA1_03,gln_L[e],L-glutamine,C5H10N2O3,-1.4718023203909256,1.4718023203909256,0.0,5,7.359011601954628,0.0,1.4718023203909256
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__gsn_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,gsn[e],Guanosine,C10H13N5O5,-1.406417302459221,1.406417302459221,0.0,10,14.064173024592211,0.0,1.406417302459221
high_fiber,COMM__Alistipes_onderdonkii_DSM_19147_AGORA1_03__dcyt_e_,Alistipes_onderdonkii_DSM_19147_AGORA1_03,dcyt[e],Deoxycytidine,C9H13N3O4,1.3537336765749146,0.0,1.3537336765749146,9,0.0,12.183603089174232,1.3537336765749146
high_fiber,COMM__Alistipes_onderdonkii_DSM_19147_AGORA1_03__glyc3p_e_,Alistipes_onderdonkii_DSM_19147_AGORA1_03,glyc3p[e],Glycerol 3-phosphate,C3H7O6P,-1.3537336765749135,1.3537336765749135,0.0,3,4.0612010297247405,0.0,1.3537336765749135
high_fiber,COMM__Alistipes_onderdonkii_DSM_19147_AGORA1_03__pi_e_,Alistipes_onderdonkii_DSM_19147_AGORA1_03,pi[e],hydrogenphosphate,HO4P,1.35373367657491,0.0,1.35373367657491,0,0.0,0.0,1.35373367657491
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__cys_L_e_,Alistipes_shahii_WAL_8301_AGORA1_03,cys_L[e],L-cysteine,C3H7NO2S,1.3384304009668175,0.0,1.3384304009668175,3,0.0,4.015291202900452,1.3384304009668175
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__mnl_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,mnl[e],D-Mannitol,C6H14O6,-1.2367933379384075,1.2367933379384075,0.0,6,7.420760027630445,0.0,1.2367933379384075
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__2obut_e_,Alistipes_shahii_WAL_8301_AGORA1_03,2obut[e],2-Oxobutanoate,C4H5O3,-1.2079774746125873,1.2079774746125873,0.0,4,4.831909898450349,0.0,1.2079774746125873
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__met_L_e_,Alistipes_shahii_WAL_8301_AGORA1_03,met_L[e],L-methionine,C5H11NO2S,-1.1261866238638178,1.1261866238638178,0.0,5,5.6309331193190895,0.0,1.1261866238638178
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__h_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,h[e],proton,H,1.1046778911480317,0.0,1.1046778911480317,0,0.0,0.0,1.1046778911480317
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__lys_L_e_,Alistipes_shahii_WAL_8301_AGORA1_03,lys_L[e],L-lysinium(1+),C6H15N2O2,-1.054501413994011,1.054501413994011,0.0,6,6.327008483964066,0.0,1.054501413994011
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__h2o_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,h2o[e],Water,H2O,1.0337034750628094,0.0,1.0337034750628094,0,0.0,0.0,1.0337034750628094
high_fiber,COMM__Escherichia_coli_UTI89_UPEC_AGORA1_03__acnam_e_,Escherichia_coli_UTI89_UPEC_AGORA1_03,acnam[e],N-acetylneuraminate,C11H18NO9,1.0067771539638983,0.0,1.0067771539638983,11,0.0,11.074548693602882,1.0067771539638983
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__dad_2_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,dad_2[e],2-deoxyadenosine,C10H13N5O3,1.0000000000000002,0.0,1.0000000000000002,10,0.0,10.000000000000002,1.0000000000000002
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__dgsn_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,dgsn[e],Deoxyguanosine,C10H13N5O4,-1.0000000000000002,1.0000000000000002,0.0,10,10.000000000000002,0.0,1.0000000000000002
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__gua_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,gua[e],Guanine,C5H5N5O,1.0000000000000002,0.0,1.0000000000000002,5,0.0,5.000000000000001,1.0000000000000002
high_fiber,COMM__Alistipes_onderdonkii_DSM_19147_AGORA1_03__gam_e_,Alistipes_onderdonkii_DSM_19147_AGORA1_03,gam[e],D-Glucosamine,C6H14NO5,-1.0,1.0,0.0,6,6.0,0.0,1.0
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__cgly_e_,Alistipes_shahii_WAL_8301_AGORA1_03,cgly[e],L-cysteinylglycine,C5H10N2O3S,-1.0,1.0,0.0,5,5.0,0.0,1.0
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__chor_e_,Alistipes_shahii_WAL_8301_AGORA1_03,chor[e],chorismate,C10H8O6,-1.0,1.0,0.0,10,10.0,0.0,1.0
high_fiber,COMM__Escherichia_coli_UTI89_UPEC_AGORA1_03__chol_e_,Escherichia_coli_UTI89_UPEC_AGORA1_03,chol[e],Choline,C5H14NO,-1.0,1.0,0.0,5,5.0,0.0,1.0
high_fiber,COMM__Escherichia_coli_UTI89_UPEC_AGORA1_03__sel_e_,Escherichia_coli_UTI89_UPEC_AGORA1_03,sel[e],selenate,O4Se,-1.0,1.0,0.0,0,0.0,0.0,1.0
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__csn_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,csn[e],cytosine,C4H5N3O,-1.0,1.0,0.0,4,4.0,0.0,1.0
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__nmn_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,nmn[e],NMN,C11H14N2O8P,-1.0,1.0,0.0,11,11.0,0.0,1.0
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__no3_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,no3[e],Nitrate,NO3,-1.0,1.0,0.0,0,0.0,0.0,1.0
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__ncam_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,ncam[e],Nicotinamide,C6H6N2O,-1.0,1.0,0.0,6,6.0,0.0,1.0
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__tyr_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,tyr_L[e],L-tyrosine,C9H11NO3,-0.9999999999999999,0.9999999999999999,0.0,9,8.999999999999998,0.0,0.9999999999999999
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__ala_D_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,ala_D[e],D-alanine,C3H7NO2,-0.9999999999999999,0.9999999999999999,0.0,3,2.9999999999999996,0.0,0.9999999999999999
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__no2_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,no2[e],Nitrite,NO2,0.9999999999999999,0.0,0.9999999999999999,0,0.0,0.0,0.9999999999999999
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__uri_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,uri[e],Uridine,C9H12N2O6,0.9999999999999999,0.0,0.9999999999999999,9,0.0,8.999999999999998,0.9999999999999999
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__acmana_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,acmana[e],N-acetyl-D-mannosamine,C8H15NO6,-0.9999999999999999,0.9999999999999999,0.0,8,7.999999999999999,0.0,0.9999999999999999
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__12dgr180_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,12dgr180[e],"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,-0.9965747193430989,0.9965747193430989,0.0,39,38.86641405438086,0.0,0.9965747193430989
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__ptrc_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,ptrc[e],Putrescine,C4H14N2,-0.9962355765417759,0.9962355765417759,0.0,4,3.9849423061671034,0.0,0.9962355765417759
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__gthox_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,gthox[e],Oxidized glutathione,C20H30N6O12S2,-0.99428029773607,0.99428029773607,0.0,20,19.8856059547214,0.0,0.99428029773607
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__pydx_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,pydx[e],Pyridoxal,C8H9NO3,-0.9847961720139156,0.9847961720139156,0.0,8,7.8783693761113245,0.0,0.9847961720139156
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ribflv_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ribflv[e],Riboflavin,C17H20N4O6,-0.9771211909442792,0.9771211909442792,0.0,17,16.611060246052745,0.0,0.9771211909442792
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__metsox_S_L_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,metsox_S_L[e],L-Methionine Sulfoxide,C5H11NO3S,-0.9461866238638182,0.9461866238638182,0.0,5,4.730933119319091,0.0,0.9461866238638182
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__met_L_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,met_L[e],L-methionine,C5H11NO2S,0.946186623863818,0.0,0.946186623863818,5,0.0,4.73093311931909,0.946186623863818
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__glyc_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,glyc[e],Glycerol,C3H8O3,-0.89982743,0.89982743,0.0,3,2.6994822899999997,0.0,0.89982743
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__pi_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,pi[e],hydrogenphosphate,HO4P,0.8815789600000454,0.0,0.8815789600000454,0,0.0,0.0,0.8815789600000454
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__ser_L_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,ser_L[e],L-serine,C3H7NO3,0.8570094012996913,0.0,0.8570094012996913,3,0.0,2.5710282038990737,0.8570094012996913
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__thr_L_e_,Alistipes_shahii_WAL_8301_AGORA1_03,thr_L[e],L-threonine,C4H9NO3,-0.6821714869446133,0.6821714869446133,0.0,4,2.728685947778453,0.0,0.6821714869446133
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__2dmmq8_e_,Alistipes_shahii_WAL_8301_AGORA1_03,2dmmq8[e],2-Demethylmenaquinone 8,C50H70O2,-0.6540548949245153,0.6540548949245153,0.0,50,32.70274474622576,0.0,0.6540548949245153
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__succ_e_,Alistipes_shahii_WAL_8301_AGORA1_03,succ[e],Succinate,C4H4O4,0.6426154903966548,0.0,0.6426154903966548,4,0.0,2.570461961586619,0.6426154903966548
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__succ_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,succ[e],Succinate,C4H4O4,0.6398468422100508,0.0,0.6398468422100508,4,0.0,2.5593873688402033,0.6398468422100508
high_fiber,COMM__Escherichia_coli_UTI89_UPEC_AGORA1_03__for_e_,Escherichia_coli_UTI89_UPEC_AGORA1_03,for[e],Formate,CH1O2,-0.6051826622060904,0.6051826622060904,0.0,1,0.6051826622060904,0.0,0.6051826622060904
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__for_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,for[e],Formate,CH1O2,0.6051826622060904,0.0,0.6051826622060904,1,0.0,0.6051826622060904,0.6051826622060904
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__amp_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,amp[e],AMP,C10H12N5O7P,-0.5889300324844985,0.5889300324844985,0.0,10,5.889300324844985,0.0,0.5889300324844985
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__26dap_M_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,26dap_M[e],"meso-2,6-Diaminoheptanedioate",C7H14N2O4,-0.5837897600627924,0.5837897600627924,0.0,7,4.086528320439546,0.0,0.5837897600627924
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__lys_L_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,lys_L[e],L-lysinium(1+),C6H15N2O2,0.5837897600627922,0.0,0.5837897600627922,6,0.0,3.502738560376753,0.5837897600627922
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__phe_L_e_,Alistipes_shahii_WAL_8301_AGORA1_03,phe_L[e],L-phenylalanine,C9H11NO2,-0.5708434644421053,0.5708434644421053,0.0,9,5.137591179978948,0.0,0.5708434644421053
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__orn_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,orn[e],Ornithine,C5H13N2O2,-0.5633545737667291,0.5633545737667291,0.0,5,2.8167728688336457,0.0,0.5633545737667291
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__ttdca_e_,Alistipes_shahii_WAL_8301_AGORA1_03,ttdca[e],tetradecanoate (n-C14:0),C14H27O2,-0.5543890456573191,0.5543890456573191,0.0,14,7.761446639202466,0.0,0.5543890456573191
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__acgam_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,acgam[e],N-acetyl-D-glucosamine,C8H15NO6,-0.5528117930074312,0.5528117930074312,0.0,8,4.42249434405945,0.0,0.5528117930074312
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__hxan_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,hxan[e],Hypoxanthine,C5H4N4O,0.5444573308908577,0.0,0.5444573308908577,5,0.0,2.7222866544542885,0.5444573308908577
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__asp_L_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,asp_L[e],L-aspartate(1-),C4H6NO4,0.524845641554192,0.0,0.524845641554192,4,0.0,2.099382566216768,0.524845641554192
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__ttdca_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,ttdca[e],tetradecanoate (n-C14:0),C14H27O2,0.5200512056573173,0.0,0.5200512056573173,14,0.0,7.280716879202442,0.5200512056573173
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__ddca_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,ddca[e],laurate,C12H23O2,-0.5200512056573172,0.5200512056573172,0.0,12,6.240614467887807,0.0,0.5200512056573172
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__thr_L_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,thr_L[e],L-threonine,C4H9NO3,0.48681319396276246,0.0,0.48681319396276246,4,0.0,1.9472527758510498,0.48681319396276246
high_fiber,COMM__Bilophila_wadsworthia_3_1_6_AGORA1_03__urea_e_,Bilophila_wadsworthia_3_1_6_AGORA1_03,urea[e],Urea,CH4N2O,-0.48364498914993653,0.48364498914993653,0.0,1,0.48364498914993653,0.0,0.48364498914993653
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__urea_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,urea[e],Urea,CH4N2O,0.48364498914993653,0.0,0.48364498914993653,1,0.0,0.48364498914993653,0.48364498914993653
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__arg_L_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,arg_L[e],L-argininium(1+),C6H15N4O2,-0.4836449891499365,0.4836449891499365,0.0,6,2.9018699348996186,0.0,0.4836449891499365
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__acgam_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,acgam[e],N-acetyl-D-glucosamine,C8H15NO6,-0.4790026522611321,0.4790026522611321,0.0,8,3.8320212180890567,0.0,0.4790026522611321
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__nh4_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,nh4[e],Ammonium,H4N,-0.4552429843484904,0.4552429843484904,0.0,0,0.0,0.0,0.4552429843484904
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__adn_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,adn[e],Adenosine,C10H13N5O4,-0.45151024931306405,0.45151024931306405,0.0,10,4.515102493130641,0.0,0.45151024931306405
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__h_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,h[e],proton,H,0.44991371500000105,0.0,0.44991371500000105,0,0.0,0.0,0.44991371500000105
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__lac_D_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,lac_D[e],(R)-lactate,C3H5O3,-0.43345127123444765,0.43345127123444765,0.0,3,1.300353813703343,0.0,0.43345127123444765
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__xyl_D_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,xyl_D[e],aldehydo-D-xylose,C5H10O5,-0.4223698599999999,0.4223698599999999,0.0,5,2.1118492999999994,0.0,0.4223698599999999
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__h_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,h[e],proton,H,0.42176383446821236,0.0,0.42176383446821236,0,0.0,0.0,0.42176383446821236
high_fiber,COMM__Bilophila_wadsworthia_3_1_6_AGORA1_03__no2_e_,Bilophila_wadsworthia_3_1_6_AGORA1_03,no2[e],Nitrite,NO2,-0.41750761926198443,0.41750761926198443,0.0,0,0.0,0.0,0.41750761926198443
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__co2_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,co2[e],carbon dioxide,CO2,0.3992701456655665,0.0,0.3992701456655665,1,0.0,0.3992701456655665,0.3992701456655665
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__xyl_D_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,xyl_D[e],aldehydo-D-xylose,C5H10O5,0.3750014399999999,0.0,0.3750014399999999,5,0.0,1.8750071999999995,0.3750014399999999
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__nh4_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,nh4[e],Ammonium,H4N,0.35352103062943235,0.0,0.35352103062943235,0,0.0,0.0,0.35352103062943235
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__orn_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,orn[e],Ornithine,C5H13N2O2,-0.34494932980386445,0.34494932980386445,0.0,5,1.7247466490193222,0.0,0.34494932980386445
high_fiber,COMM__Alistipes_onderdonkii_DSM_19147_AGORA1_03__arg_L_e_,Alistipes_onderdonkii_DSM_19147_AGORA1_03,arg_L[e],L-argininium(1+),C6H15N4O2,0.33364498914993646,0.0,0.33364498914993646,6,0.0,2.0018699348996187,0.33364498914993646
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__26dap_M_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,26dap_M[e],"meso-2,6-Diaminoheptanedioate",C7H14N2O4,-0.32381206566098797,0.32381206566098797,0.0,7,2.266684459626916,0.0,0.32381206566098797
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__lys_L_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,lys_L[e],L-lysinium(1+),C6H15N2O2,0.32381206566098797,0.0,0.32381206566098797,6,0.0,1.9428723939659278,0.32381206566098797
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__lac_L_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,lac_L[e],(S)-lactate,C3H5O3,0.3160376699372059,0.0,0.3160376699372059,3,0.0,0.9481130098116177,0.3160376699372059
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__ocdca_e_,Alistipes_shahii_WAL_8301_AGORA1_03,ocdca[e],octadecanoate (n-C18:0),C18H35O2,-0.31469537713588086,0.31469537713588086,0.0,18,5.664516788445855,0.0,0.31469537713588086
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__pro_L_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,pro_L[e],L-proline,C5H9NO2,-0.29489751240618606,0.29489751240618606,0.0,5,1.4744875620309303,0.0,0.29489751240618606
high_fiber,COMM__Alistipes_onderdonkii_DSM_19147_AGORA1_03__fru_e_,Alistipes_onderdonkii_DSM_19147_AGORA1_03,fru[e],D-Fructose,C6H12O6,-0.28947367999999996,0.28947367999999996,0.0,6,1.7368420799999997,0.0,0.28947367999999996
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__galur_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,galur[e],D-Galacturonate,C6H9O7,-0.2884596,0.2884596,0.0,6,1.7307576,0.0,0.2884596
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__galur_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,galur[e],D-Galacturonate,C6H9O7,0.2884596,0.0,0.2884596,6,0.0,1.7307576,0.2884596
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__ac_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,ac[e],acetate,C2H3O2,-0.26242282077709606,0.26242282077709606,0.0,2,0.5248456415541921,0.0,0.26242282077709606
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__etoh_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,etoh[e],ethanol,C2H6O,0.26242282077709594,0.0,0.26242282077709594,2,0.0,0.5248456415541919,0.26242282077709594
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__fru_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,fru[e],D-Fructose,C6H12O6,0.25,0.0,0.25,6,0.0,1.5,0.25
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__h2_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,h2[e],Hydrogen,H2,0.24902602800877444,0.0,0.24902602800877444,0,0.0,0.0,0.24902602800877444
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__h2_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,h2[e],Hydrogen,H2,-0.24902602800877444,0.24902602800877444,0.0,0,0.0,0.0,0.24902602800877444
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__ocdca_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,ocdca[e],octadecanoate (n-C18:0),C18H35O2,0.23005407713588077,0.0,0.23005407713588077,18,0.0,4.140973388445854,0.23005407713588077
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ala_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ala_L[e],L-alanine,C3H7NO2,-0.22961574938981272,0.22961574938981272,0.0,3,0.6888472481694381,0.0,0.22961574938981272
high_fiber,COMM__Escherichia_coli_UTI89_UPEC_AGORA1_03__asp_L_e_,Escherichia_coli_UTI89_UPEC_AGORA1_03,asp_L[e],L-aspartate(1-),C4H6NO4,-0.22490009081021373,0.22490009081021373,0.0,4,0.8996003632408549,0.0,0.22490009081021373
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__2obut_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,2obut[e],2-Oxobutanoate,C4H5O3,0.2079774746125873,0.0,0.2079774746125873,4,0.0,0.8319098984503492,0.2079774746125873
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__val_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,val_L[e],L-valine,C5H11NO2,-0.20758869910827313,0.20758869910827313,0.0,5,1.0379434955413656,0.0,0.20758869910827313
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__gly_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,gly[e],Glycine,C2H5NO2,-0.1949718309498392,0.1949718309498392,0.0,2,0.3899436618996784,0.0,0.1949718309498392
high_fiber,COMM__Bilophila_wadsworthia_3_1_6_AGORA1_03__val_L_e_,Bilophila_wadsworthia_3_1_6_AGORA1_03,val_L[e],L-valine,C5H11NO2,0.178185719604544,0.0,0.178185719604544,5,0.0,0.89092859802272,0.178185719604544
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__trp_L_e_,Alistipes_shahii_WAL_8301_AGORA1_03,trp_L[e],L-tryptophan,C11H12N2O2,-0.17437841838335655,0.17437841838335655,0.0,11,1.918162602216922,0.0,0.17437841838335655
